isPractice,whichTest,items,order,id,setID,type,iteration,startedAngle,direction,colorOffset,currentTrial,currentBlock,reportedAngle,rt,imgNum,errorSign,curError,subject,curID,error,curTrial,stim_direction,serialSign,rejected,iteration_true,colorVal,seedID,seed,relative_pos
0,0,358,"c(3, 0, 2, 1)",0,1,fixed,7,102,ccw,301,4,17,49,1060,10,1,12,26,27,12,324,56,1,FALSE,7,#F62762,0,18,30
0,0,134,"c(3, 1, 2, 0)",3,1,fixed,7,353,cw,149,4,17,353,764,142,1,8,63,66,8,324,89,1,FALSE,7,#718A3C,3,126,16
0,0,177,"c(1, 0, 2, 3)",5,1,fixed,7,161,ccw,6,4,17,178,2721,176,-1,1,72,77,-1,324,48,1,FALSE,7,#458F6A,5,198,-22
0,0,179,"c(1, 2, 0, 3)",4,1,fixed,8,177,ccw,45,4,17,129,978,186,1,7,25,26,7,324,124,1,FALSE,8,#398F78,4,162,24
0,0,176,"c(3, 0, 2, 1)",4,1,fixed,8,100,cw,187,4,17,346,1325,173,-1,3,27,28,-3,324,-165,-1,FALSE,8,#488F66,4,162,11
0,0,162,"c(2, 1, 0, 3)",4,1,fixed,8,255,ccw,110,4,17,95,2844,155,-1,7,74,79,-7,324,-147,-1,FALSE,8,#5F8D4D,4,162,-7
0,0,92,"c(2, 1, 0, 3)",3,1,fixed,9,161,ccw,92,4,17,173,1798,95,1,3,7,07,3,324,117,1,FALSE,9,#B07513,3,126,-31
0,0,70,"c(3, 2, 0, 1)",2,1,fixed,9,180,ccw,273,4,17,30,1588,57,-1,13,10,10,-13,324,-129,-1,FALSE,9,#DC552A,2,90,-33
0,0,105,"c(3, 1, 0, 2)",1,1,fixed,9,145,cw,24,4,17,96,2403,120,1,15,11,11,15,324,2,1,FALSE,9,#8F8223,1,54,66
0,0,129,"c(2, 3, 0, 1)",3,1,fixed,9,298,cw,226,4,17,268,2094,134,1,5,13,13,5,324,11,1,FALSE,9,#7C8832,3,126,8
0,0,62,"c(1, 2, 0, 3)",1,1,fixed,9,259,cw,287,4,17,137,2388,64,1,2,14,14,2,324,-134,-1,FALSE,9,#D55C24,1,54,10
0,0,305,"c(0, 1, 3, 2)",9,1,fixed,9,273,cw,240,4,17,50,2023,290,-1,15,16,16,-15,324,-165,-1,FALSE,9,#B065B8,9,342,-52
0,0,311,"c(2, 0, 3, 1)",9,1,fixed,9,185,cw,147,4,17,166,2295,313,1,2,19,19,2,324,-166,-1,FALSE,9,#D24EA7,9,342,-29
0,0,143,"c(2, 1, 3, 0)",4,1,fixed,9,316,cw,101,4,17,24,2823,125,-1,18,22,22,-18,324,-10,-1,FALSE,9,#878428,4,162,-37
0,0,315,"c(1, 0, 3, 2)",7,1,fixed,9,41,ccw,335,4,17,65,1340,320,1,5,23,23,5,324,131,1,FALSE,9,#DB46A1,7,270,50
0,0,172,"c(3, 1, 2, 0)",4,1,fixed,9,220,ccw,162,4,17,35,1716,163,-1,9,34,37,-9,324,-172,-1,FALSE,9,#558E58,4,162,1
0,0,217,"c(1, 3, 0, 2)",6,1,fixed,9,254,ccw,75,4,17,54,2876,231,1,14,35,38,14,324,-43,-1,FALSE,9,#4488AD,6,234,-3
0,0,2,"c(1, 0, 2, 3)",9,1,fixed,9,243,cw,78,4,17,278,1268,356,1,6,38,41,6,324,-20,-1,FALSE,9,#F52575,9,342,64
0,0,142,"c(3, 2, 0, 1)",3,1,fixed,9,18,cw,287,4,17,219,3057,146,1,4,39,42,4,324,41,1,FALSE,9,#6C8B41,3,126,20
0,0,123,"c(0, 2, 3, 1)",4,1,fixed,9,229,cw,169,4,17,298,2522,107,-1,16,44,49,-16,324,134,1,FALSE,9,#A07C18,4,162,-55
0,0,158,"c(2, 0, 3, 1)",3,1,fixed,9,211,ccw,344,4,17,211,2108,165,1,7,46,51,7,324,-117,-1,FALSE,9,#528E5B,3,126,39
0,0,174,"c(3, 2, 0, 1)",5,1,fixed,9,128,ccw,307,4,17,229,3610,184,1,10,47,52,10,324,-101,-1,FALSE,9,#3C8F75,5,198,-14
0,0,299,"c(1, 0, 3, 2)",9,1,fixed,9,42,ccw,79,4,17,345,1779,296,-1,3,48,53,-3,324,121,1,FALSE,9,#BA5FB5,9,342,-46
0,0,62,"c(0, 3, 2, 1)",1,1,fixed,9,145,cw,49,4,17,27,2801,76,1,14,52,57,14,324,130,1,FALSE,9,#C8671A,1,54,22
0,0,334,3:0,9,1,fixed,9,353,ccw,48,4,17,334,1250,338,1,4,76,81,4,324,31,1,FALSE,9,#EC328C,9,342,38
0,0,136,"c(1, 3, 2, 0)",3,1,fixed,5,200,ccw,147,5,17,62,917,151,1,15,65,68,15,325,-87,-1,FALSE,5,#658C48,3,126,25
0,0,189,"c(1, 3, 0, 2)",5,1,fixed,7,335,ccw,229,5,17,308,5436,183,-1,6,76,81,-6,325,-155,-1,FALSE,7,#3D8F74,5,198,-15
0,0,329,"c(2, 3, 0, 1)",8,1,fixed,8,173,ccw,261,5,17,130,1971,329,-1,0,7,07,0,325,-126,-1,FALSE,8,#E43C96,8,306,23
0,0,349,"c(0, 2, 1, 3)",7,1,fixed,8,118,cw,186,5,17,168,2278,354,1,5,9,09,5,325,-164,-1,FALSE,8,#F42677,7,270,84
0,0,251,"c(2, 0, 1, 3)",6,1,fixed,8,33,ccw,333,5,17,128,1484,259,1,8,10,10,8,325,-158,-1,FALSE,8,#777CBC,6,234,25
0,0,83,"c(1, 0, 2, 3)",2,1,fixed,8,140,cw,165,5,17,267,3787,72,-1,11,14,14,-11,325,8,1,FALSE,8,#CC631D,2,90,-18
0,0,24,"c(1, 0, 3, 2)",0,1,fixed,8,25,cw,48,5,17,336,1565,24,-1,0,22,22,0,325,-101,-1,FALSE,8,#F33250,0,18,6
0,0,342,"c(1, 2, 3, 0)",0,1,fixed,8,35,cw,264,5,17,67,1051,331,-1,11,24,25,-11,325,-149,-1,FALSE,8,#E63A94,0,18,-9
0,0,98,0:3,2,1,fixed,8,49,cw,327,5,17,128,948,95,-1,3,26,27,-3,325,85,1,FALSE,8,#B07513,2,90,5
0,0,318,"c(2, 3, 0, 1)",9,1,fixed,8,150,ccw,44,5,17,7,2508,309,-1,9,29,30,-9,325,126,1,FALSE,8,#CD52AB,9,342,-33
0,0,162,"c(2, 1, 0, 3)",4,1,fixed,8,211,cw,109,5,17,51,9162,160,-1,2,46,51,-2,325,-5,-1,FALSE,8,#598E54,4,162,-2
0,0,285,"c(2, 3, 1, 0)",7,1,fixed,8,117,cw,143,5,17,138,1989,281,-1,4,60,64,-4,325,97,1,FALSE,16,#A06CBC,7,270,11
0,0,188,0:3,3,1,fixed,8,201,ccw,75,5,17,97,2483,188,-1,0,70,75,0,325,-70,-1,FALSE,8,#378F7B,3,126,62
0,0,346,"c(1, 0, 2, 3)",8,1,fixed,8,178,ccw,230,5,17,151,1753,339,-1,7,72,77,-7,325,163,1,FALSE,8,#EC318A,8,306,33
0,0,184,"c(2, 0, 1, 3)",4,1,fixed,9,261,ccw,135,5,17,47,1790,178,-1,6,2,02,-6,325,35,1,FALSE,9,#428F6D,4,162,16
0,0,288,"c(2, 1, 3, 0)",8,1,fixed,9,181,cw,150,5,17,144,1983,294,1,6,3,03,6,325,-32,-1,FALSE,9,#B661B6,8,306,-12
0,0,183,"c(1, 2, 0, 3)",5,1,fixed,9,343,cw,220,5,17,319,1454,179,-1,4,5,05,-4,325,150,1,FALSE,9,#418F6E,5,198,-19
0,0,185,"c(1, 3, 0, 2)",3,1,fixed,9,104,cw,247,5,17,295,6837,182,-1,3,11,11,-3,325,62,1,FALSE,9,#3E8F73,3,126,56
0,0,340,"c(2, 3, 1, 0)",9,1,fixed,9,340,ccw,317,5,17,68,2032,335,-1,5,15,15,-5,325,-119,-1,FALSE,9,#E9368F,9,342,35
0,0,272,"c(2, 0, 3, 1)",7,1,fixed,9,50,cw,307,5,17,321,3083,268,-1,4,16,16,-4,325,-22,-1,FALSE,9,#8876BE,7,270,-2
0,0,147,3:0,5,1,fixed,9,166,cw,227,5,17,267,1523,134,-1,13,19,19,-13,325,-179,-1,FALSE,9,#7C8832,5,198,-64
0,0,296,"c(3, 1, 0, 2)",7,1,fixed,9,78,cw,315,5,17,326,2029,281,-1,15,21,21,-15,325,51,1,FALSE,9,#A06CBC,7,270,11
0,0,188,"c(0, 3, 2, 1)",5,1,fixed,9,65,ccw,67,5,17,95,1329,198,1,10,23,23,10,325,-122,-1,FALSE,9,#2F8F88,5,198,0
0,0,176,"c(2, 0, 3, 1)",4,1,fixed,9,230,cw,36,5,17,131,1678,167,-1,9,28,29,-9,325,148,1,FALSE,9,#508E5D,4,162,5
0,0,226,"c(1, 2, 3, 0)",6,1,fixed,9,144,cw,347,5,17,244,2907,231,1,5,32,34,5,325,175,1,FALSE,9,#4488AD,6,234,-3
0,0,305,"c(2, 3, 0, 1)",9,1,fixed,9,60,ccw,253,5,17,170,2027,297,-1,8,35,38,-8,325,66,1,FALSE,9,#BB5EB4,9,342,-45
0,0,357,"c(1, 3, 2, 0)",9,1,fixed,9,321,ccw,357,5,17,357,2714,6,1,9,36,39,9,325,119,1,FALSE,9,#F62567,9,342,36
0,0,300,"c(1, 3, 0, 2)",7,1,fixed,9,219,ccw,149,5,17,270,4695,301,1,1,39,42,1,325,155,1,FALSE,9,#C15AB1,7,270,31
0,0,320,"c(2, 1, 0, 3)",8,1,fixed,9,346,ccw,351,5,17,51,2125,318,-1,2,48,53,-2,325,22,1,FALSE,9,#D848A3,8,306,12
0,0,200,"c(1, 2, 3, 0)",3,1,fixed,9,120,ccw,6,5,17,152,1899,202,1,2,49,54,2,325,28,1,FALSE,9,#2E8E8D,3,126,76
0,0,313,"c(3, 0, 1, 2)",7,1,fixed,9,39,cw,212,5,17,98,1763,310,-1,3,55,60,-3,325,-108,-1,FALSE,9,#CE51AA,7,270,40
0,0,300,"c(3, 1, 2, 0)",8,1,fixed,9,308,ccw,132,5,17,282,3200,306,1,6,56,61,6,325,-40,-1,FALSE,9,#C955AE,8,306,0
0,0,47,"c(3, 0, 2, 1)",1,1,fixed,9,80,ccw,303,5,17,27,2716,30,-1,17,61,65,-17,325,119,1,FALSE,16,#F13949,1,54,-24
0,0,345,"c(2, 1, 0, 3)",0,1,fixed,9,353,ccw,169,5,17,207,2593,344,-1,1,63,66,-1,325,-158,-1,FALSE,9,#F02D84,0,18,-14
0,0,332,"c(3, 1, 0, 2)",7,1,fixed,9,125,cw,195,5,17,125,671,320,-1,12,66,69,-12,325,86,1,FALSE,9,#DB46A1,7,270,50
0,0,161,"c(3, 0, 2, 1)",4,1,fixed,9,131,ccw,251,5,17,308,4144,161,-1,0,69,74,0,325,148,1,FALSE,9,#588E55,4,162,-1
0,0,88,"c(2, 3, 1, 0)",2,1,fixed,9,56,cw,277,5,17,153,1875,70,-1,18,71,76,-18,325,-148,-1,FALSE,9,#CF621E,2,90,-20
0,0,209,3:0,5,1,fixed,6,51,cw,75,6,17,130,5791,205,-1,4,46,51,-4,326,45,1,FALSE,6,#2D8E91,5,198,7
0,0,180,"c(1, 0, 2, 3)",5,1,fixed,7,153,cw,137,6,17,35,1844,172,-1,8,71,76,-8,326,102,1,FALSE,7,#4A8F65,5,198,-26
0,0,336,"c(1, 0, 2, 3)",8,1,fixed,8,162,ccw,321,6,17,68,2113,331,-1,5,6,06,-5,326,138,1,FALSE,8,#E63A94,8,306,25
0,0,44,"c(0, 3, 2, 1)",0,1,fixed,8,128,cw,208,6,17,185,2776,33,-1,11,10,10,-11,326,134,1,FALSE,8,#EF3C45,0,18,15
0,0,184,"c(1, 3, 0, 2)",4,1,fixed,8,72,ccw,133,6,17,60,1751,167,-1,17,15,15,-17,326,-168,-1,FALSE,8,#508E5D,4,162,5
0,0,60,"c(1, 0, 2, 3)",2,1,fixed,8,194,cw,92,6,17,341,3829,73,1,13,17,17,13,326,-58,-1,FALSE,8,#CB641C,2,90,-17
0,0,1,"c(3, 2, 0, 1)",0,1,fixed,8,9,ccw,48,6,17,299,2043,13,1,12,20,20,12,326,-156,-1,FALSE,8,#F6295E,0,18,19
0,0,121,"c(1, 2, 0, 3)",3,1,fixed,8,338,cw,144,6,17,332,733,116,-1,5,22,22,-5,326,92,1,FALSE,8,#94811F,3,126,-10
0,0,296,"c(2, 0, 3, 1)",7,1,fixed,8,131,cw,22,6,17,283,2060,305,1,9,28,29,9,326,138,1,FALSE,8,#C756AE,7,270,35
0,0,335,"c(3, 0, 1, 2)",0,1,fixed,8,112,ccw,244,6,17,141,1145,335,-1,0,30,31,0,326,140,1,FALSE,8,#E9368F,0,18,-1
0,0,75,"c(2, 0, 3, 1)",2,1,fixed,8,58,ccw,88,6,17,208,1683,64,-1,11,38,41,-11,326,92,1,FALSE,8,#D55C24,2,90,-26
0,0,312,"c(3, 1, 2, 0)",9,1,fixed,8,65,ccw,348,6,17,60,1594,312,-1,0,42,46,0,326,12,1,FALSE,8,#D14FA8,9,342,-16
0,0,185,"c(1, 3, 2, 0)",4,1,fixed,8,145,cw,104,6,17,81,1642,185,-1,0,51,56,0,326,29,1,FALSE,8,#3A8F76,4,162,23
0,0,317,"c(1, 0, 2, 3)",8,1,fixed,8,207,ccw,151,6,17,247,2347,322,1,5,63,66,5,326,-22,-1,FALSE,8,#DD449E,8,306,16
0,0,143,0:3,4,1,fixed,8,23,cw,174,6,17,330,3249,144,1,1,64,67,1,326,111,1,FALSE,8,#6E8A3F,4,162,-18
0,0,260,"c(0, 1, 3, 2)",7,1,fixed,8,98,cw,192,6,17,85,1191,277,1,17,65,68,17,326,126,1,FALSE,8,#9970BD,7,270,7
0,0,225,"c(2, 3, 0, 1)",6,1,fixed,9,47,cw,355,6,17,210,2001,205,-1,20,2,02,-20,326,27,1,FALSE,9,#2D8E91,6,234,-29
0,0,284,"c(2, 3, 1, 0)",8,1,fixed,9,348,cw,60,6,17,225,3173,285,1,1,11,11,1,326,103,1,FALSE,9,#A769BA,8,306,-21
0,0,292,"c(2, 0, 3, 1)",7,1,fixed,9,143,ccw,41,6,17,16,1736,303,1,11,18,18,11,326,-54,-1,FALSE,9,#C458B0,7,270,33
0,0,200,3:0,5,1,fixed,9,320,ccw,299,6,17,222,1408,199,-1,1,21,21,-1,326,-82,-1,FALSE,9,#2E8F89,5,198,1
0,0,337,"c(3, 1, 2, 0)",9,1,fixed,9,95,ccw,195,6,17,183,2306,342,1,5,23,23,5,326,144,1,FALSE,9,#EE2F87,9,342,0
0,0,201,"c(1, 2, 0, 3)",4,1,fixed,9,128,cw,202,6,17,8,1260,210,1,9,26,27,9,326,115,1,FALSE,9,#2E8D97,4,162,48
0,0,148,"c(2, 3, 0, 1)",4,1,fixed,9,7,ccw,125,6,17,68,1360,167,1,19,29,30,19,326,-142,-1,FALSE,9,#508E5D,4,162,5
0,0,106,0:3,3,1,fixed,9,260,ccw,151,6,17,105,2713,104,-1,2,34,37,-2,326,-67,-1,FALSE,9,#A47A16,3,126,-22
0,0,137,"c(3, 1, 0, 2)",3,1,fixed,9,170,cw,146,6,17,347,1825,133,-1,4,35,38,-4,326,-164,-1,FALSE,9,#7D8731,3,126,7
0,0,51,3:0,1,1,fixed,9,357,ccw,73,6,17,238,2353,49,-1,2,36,39,-2,326,43,1,FALSE,9,#E34D33,1,54,-5
0,0,206,"c(2, 3, 0, 1)",6,1,fixed,9,214,cw,208,6,17,354,2062,202,-1,4,37,40,-4,326,-171,-1,FALSE,9,#2E8E8D,6,234,-32
0,0,307,"c(3, 0, 1, 2)",8,1,fixed,9,38,ccw,91,6,17,319,3500,310,1,3,41,45,3,326,-134,-1,FALSE,9,#CE51AA,8,306,4
0,0,124,"c(1, 3, 2, 0)",3,1,fixed,9,8,ccw,331,6,17,265,2427,124,-1,0,47,52,0,326,158,1,FALSE,9,#898427,3,126,-2
0,0,72,"c(2, 3, 1, 0)",1,1,fixed,9,51,cw,350,6,17,84,1292,74,1,2,48,53,2,326,116,1,FALSE,9,#CA651B,1,54,20
0,0,222,"c(1, 2, 3, 0)",4,1,fixed,9,152,ccw,334,6,17,152,1052,234,1,12,49,54,12,326,32,1,FALSE,9,#4987AF,4,162,72
0,0,247,"c(1, 3, 0, 2)",6,1,fixed,9,282,ccw,214,6,17,258,2250,248,1,1,56,61,1,326,-58,-1,FALSE,9,#6282B8,6,234,14
0,0,298,3:0,7,1,fixed,9,0,ccw,332,6,17,73,1498,315,1,17,57,62,17,326,24,1,FALSE,9,#D44CA6,7,270,45
0,0,5,"c(3, 1, 2, 0)",9,1,fixed,9,274,cw,220,6,17,137,3770,357,1,8,59,64,8,326,76,1,FALSE,17,#F52573,9,342,31
0,0,323,"c(3, 1, 2, 0)",8,1,fixed,9,138,ccw,73,6,17,313,2912,334,1,11,60,64,11,326,-23,-1,FALSE,18,#E93791,8,306,28
0,0,351,3:0,8,1,fixed,9,24,cw,19,6,17,333,2093,352,1,1,61,65,1,326,161,1,FALSE,17,#F3277A,8,306,46
0,0,356,"c(2, 3, 1, 0)",9,1,fixed,9,151,ccw,346,6,17,32,1892,342,-1,14,72,77,-14,326,3,1,FALSE,9,#EE2F87,9,342,0
0,0,146,"c(0, 2, 1, 3)",5,1,fixed,9,173,ccw,196,6,17,28,1720,136,-1,10,75,80,-10,326,83,1,FALSE,9,#798835,5,198,-62
0,0,63,"c(3, 0, 1, 2)",1,1,fixed,9,329,cw,295,6,17,126,1684,61,-1,2,76,81,-2,326,-122,-1,FALSE,9,#D85926,1,54,7
0,0,76,"c(2, 1, 3, 0)",2,1,fixed,8,59,cw,29,7,17,59,734,88,1,12,15,15,12,327,-79,-1,FALSE,8,#B97013,2,90,-2
0,0,318,"c(2, 3, 1, 0)",0,1,fixed,8,183,cw,61,7,17,241,1249,302,-1,16,23,23,-16,327,-40,-1,FALSE,8,#C359B1,0,18,-58
0,0,338,"c(3, 1, 2, 0)",8,1,fixed,8,89,cw,211,7,17,134,1922,345,1,7,25,26,7,327,-98,-1,FALSE,8,#F02C83,8,306,83
0,0,192,"c(3, 0, 2, 1)",6,1,fixed,8,307,cw,353,7,17,213,3876,206,1,14,33,36,14,327,-69,-1,FALSE,8,#2D8E92,6,234,-28
0,0,139,0:3,3,1,fixed,8,320,cw,147,7,17,354,1315,141,1,2,41,45,2,327,-169,-1,FALSE,8,#72893B,3,126,15
0,0,179,"c(3, 2, 0, 1)",5,1,fixed,8,258,ccw,80,7,17,114,2345,166,-1,13,56,61,-13,327,-82,-1,FALSE,8,#518E5C,5,198,-32
0,0,352,"c(0, 1, 3, 2)",0,1,fixed,8,73,ccw,119,7,17,238,2168,3,1,11,57,62,11,327,48,1,FALSE,8,#F6256B,0,18,37
0,0,352,"c(1, 3, 0, 2)",0,1,fixed,8,26,ccw,126,7,17,249,2536,345,-1,7,66,69,-7,327,-151,-1,FALSE,8,#F02C83,0,18,5
0,0,37,"c(2, 3, 1, 0)",0,1,fixed,8,235,ccw,281,7,17,58,1893,21,-1,16,74,79,-16,327,150,1,FALSE,8,#F42F54,0,18,3
0,0,151,"c(1, 2, 3, 0)",4,1,fixed,9,278,cw,209,7,17,298,1181,147,-1,4,1,01,-4,327,168,1,FALSE,9,#6A8B42,4,162,-15
0,0,58,0:3,2,1,fixed,9,31,cw,308,7,17,107,2157,55,-1,3,4,04,-3,327,175,1,FALSE,9,#DE532C,2,90,-35
0,0,337,"c(2, 0, 3, 1)",9,1,fixed,9,67,cw,21,7,17,315,2276,336,-1,1,6,06,-1,327,5,1,FALSE,9,#EA358E,9,342,-6
0,0,204,"c(1, 3, 2, 0)",6,1,fixed,9,152,ccw,47,7,17,114,1714,199,-1,5,9,09,-5,327,32,1,FALSE,9,#2E8F89,6,234,-35
0,0,195,"c(1, 3, 0, 2)",6,1,fixed,9,338,ccw,351,7,17,165,1833,204,1,9,13,13,9,327,-24,-1,FALSE,9,#2D8E90,6,234,-30
0,0,306,"c(2, 1, 0, 3)",9,1,fixed,9,82,ccw,75,7,17,332,4182,313,1,7,14,14,7,327,6,1,FALSE,9,#D24EA7,9,342,-29
0,0,183,"c(3, 0, 1, 2)",4,1,fixed,9,46,cw,286,7,17,253,2516,179,-1,4,16,16,-4,327,57,1,FALSE,9,#418F6E,4,162,17
0,0,292,"c(3, 1, 0, 2)",8,1,fixed,9,341,cw,20,7,17,256,1980,276,-1,16,17,17,-16,327,-157,-1,FALSE,9,#9771BD,8,306,-30
0,0,284,"c(3, 0, 2, 1)",8,1,fixed,9,222,cw,20,7,17,272,3036,292,1,8,21,21,8,327,93,1,FALSE,9,#B363B7,8,306,-14
0,0,181,"c(2, 1, 3, 0)",5,1,fixed,9,332,ccw,121,7,17,64,2613,175,-1,6,22,22,-6,327,59,1,FALSE,9,#468F69,5,198,-23
0,0,125,"c(2, 0, 1, 3)",2,1,fixed,9,283,cw,256,7,17,218,1498,114,-1,11,28,29,-11,327,169,1,FALSE,9,#97801D,2,90,24
0,0,289,"c(3, 0, 2, 1)",7,1,fixed,9,65,ccw,264,7,17,148,1403,308,1,19,32,34,19,327,123,1,FALSE,9,#CC53AC,7,270,38
0,0,260,"c(2, 0, 3, 1)",7,1,fixed,9,347,cw,185,7,17,79,1925,264,1,4,35,38,4,327,131,1,FALSE,9,#8179BD,7,270,-6
0,0,74,"c(3, 2, 0, 1)",2,1,fixed,9,238,cw,287,7,17,153,1273,80,1,6,36,39,6,327,31,1,FALSE,9,#C36A17,2,90,-10
0,0,353,"c(1, 0, 3, 2)",0,1,fixed,9,354,cw,36,7,17,327,1778,3,1,10,37,40,10,327,161,1,FALSE,9,#F6256B,0,18,23
0,0,257,"c(0, 3, 1, 2)",6,1,fixed,9,274,cw,192,7,17,78,2667,270,1,13,40,44,13,327,13,1,FALSE,9,#8C75BE,6,234,36
0,0,99,"c(1, 2, 3, 0)",2,1,fixed,9,352,ccw,24,7,17,230,2443,106,1,7,44,49,7,327,136,1,FALSE,9,#A17C17,2,90,16
0,0,313,"c(3, 0, 1, 2)",8,1,fixed,9,265,ccw,158,7,17,254,1599,308,-1,5,47,52,-5,327,-176,-1,FALSE,9,#CC53AC,8,306,2
0,0,38,"c(3, 1, 0, 2)",0,1,fixed,9,280,cw,141,7,17,250,2106,31,-1,7,55,60,-7,327,-78,-1,FALSE,9,#F03A47,0,18,13
0,0,152,"c(3, 0, 1, 2)",3,1,fixed,9,137,cw,358,7,17,151,3508,149,-1,3,59,64,-3,327,175,1,FALSE,16,#678B45,3,126,23
0,0,325,"c(0, 2, 3, 1)",9,1,fixed,9,313,cw,282,7,17,60,2763,342,1,17,60,64,17,327,-167,-1,FALSE,18,#EE2F87,9,342,0
0,0,345,"c(2, 1, 3, 0)",9,1,fixed,9,247,ccw,190,7,17,186,1322,344,-1,1,63,66,-1,327,22,1,FALSE,9,#F02D84,9,342,2
0,0,154,0:3,4,1,fixed,9,269,ccw,23,7,17,186,2081,151,-1,3,68,71,-3,327,-25,-1,FALSE,9,#658C48,4,162,-11
0,0,161,"c(1, 3, 2, 0)",3,1,fixed,9,94,cw,24,7,17,129,2514,153,-1,8,69,74,-8,327,-103,-1,FALSE,9,#628C4A,3,126,27
0,0,325,"c(3, 2, 0, 1)",8,1,fixed,9,81,cw,12,7,17,301,1836,313,-1,12,70,75,-12,327,-18,-1,FALSE,9,#D24EA7,8,306,7
0,0,193,"c(1, 3, 0, 2)",4,1,fixed,9,32,cw,223,7,17,338,3100,201,1,8,72,77,8,327,-141,-1,FALSE,9,#2E8E8C,4,162,39
0,0,304,"c(3, 0, 2, 1)",6,1,fixed,9,22,cw,64,7,17,253,3557,317,1,13,73,78,13,327,-58,-1,FALSE,9,#D749A4,6,234,83
0,0,222,"c(3, 0, 1, 2)",6,1,fixed,4,186,cw,196,8,17,25,3740,221,-1,1,63,66,-1,328,-123,-1,FALSE,4,#368BA3,6,234,-13
0,0,137,"c(1, 0, 3, 2)",4,1,fixed,7,249,ccw,24,8,17,214,2108,122,-1,15,66,69,-15,328,137,1,FALSE,7,#8C8325,4,162,-40
0,0,353,"c(1, 0, 3, 2)",8,1,fixed,8,107,cw,351,8,17,345,1781,336,-1,17,4,04,-17,328,-79,-1,FALSE,8,#EA358E,8,306,30
0,0,61,"c(1, 3, 2, 0)",3,1,fixed,8,113,cw,46,8,17,24,1866,70,1,9,9,09,9,328,-129,-1,FALSE,8,#CF621E,3,126,-56
0,0,350,0:3,8,1,fixed,8,165,ccw,13,8,17,358,2030,349,-1,1,13,13,-1,328,145,1,FALSE,8,#F2297D,8,306,43
0,0,146,"c(3, 0, 2, 1)",4,1,fixed,8,354,ccw,253,8,17,336,1611,131,-1,15,41,45,-15,328,-10,-1,FALSE,8,#7F862F,4,162,-31
0,0,139,"c(0, 1, 3, 2)",3,1,fixed,8,119,cw,281,8,17,209,1937,130,-1,9,42,46,-9,328,29,1,FALSE,8,#81862E,3,126,4
0,0,352,"c(0, 2, 1, 3)",0,1,fixed,8,313,cw,328,8,17,14,1645,342,-1,10,49,54,-10,328,42,1,FALSE,8,#EE2F87,0,18,-10
0,0,310,"c(0, 2, 3, 1)",8,1,fixed,8,355,ccw,27,8,17,8,1162,325,1,15,51,56,15,328,51,1,FALSE,8,#E0409B,8,306,19
0,0,130,"c(2, 0, 1, 3)",3,1,fixed,8,130,ccw,117,8,17,99,1244,144,1,14,53,58,14,328,-73,-1,FALSE,8,#6E8A3F,3,126,18
0,0,339,"c(0, 3, 2, 1)",9,1,fixed,8,133,ccw,177,8,17,198,3998,345,1,6,61,65,6,328,-114,-1,FALSE,17,#F02C83,9,342,3
0,0,210,"c(3, 1, 0, 2)",5,1,fixed,8,18,cw,213,8,17,351,5180,204,-1,6,62,65,-6,328,-141,-1,FALSE,16,#2D8E90,5,198,6
0,0,347,"c(3, 1, 2, 0)",9,1,fixed,8,290,ccw,69,8,17,312,2940,339,-1,8,73,78,-8,328,22,1,FALSE,8,#EC318A,9,342,35
0,0,195,"c(0, 1, 3, 2)",5,1,fixed,9,298,ccw,135,8,17,31,1319,194,-1,1,1,01,-1,328,47,1,FALSE,9,#328F83,5,198,-4
0,0,79,"c(1, 0, 2, 3)",1,1,fixed,9,150,cw,152,8,17,290,3069,82,1,3,12,12,3,328,134,1,FALSE,9,#C16C16,1,54,28
0,0,204,"c(1, 2, 0, 3)",4,1,fixed,9,169,ccw,5,8,17,169,782,186,-1,18,19,19,-18,328,-100,-1,FALSE,9,#398F78,4,162,24
0,0,186,"c(2, 3, 1, 0)",5,1,fixed,9,90,cw,117,8,17,69,1687,186,-1,0,20,20,0,328,92,1,FALSE,9,#398F78,5,198,-12
0,0,337,"c(0, 3, 1, 2)",0,1,fixed,9,258,ccw,144,8,17,256,1837,320,-1,17,27,28,-17,328,41,1,FALSE,9,#DB46A1,0,18,-48
0,0,164,"c(2, 3, 0, 1)",4,1,fixed,9,17,cw,64,8,17,108,1284,172,1,8,30,31,8,328,-150,-1,FALSE,9,#4A8F65,4,162,10
0,0,352,"c(3, 1, 2, 0)",9,1,fixed,9,146,ccw,276,8,17,87,1412,357,1,5,32,34,5,328,49,1,FALSE,9,#F52573,9,342,15
0,0,293,"c(2, 0, 3, 1)",7,1,fixed,9,223,cw,221,8,17,69,2301,290,-1,3,33,36,-3,328,84,1,FALSE,9,#B065B8,7,270,20
0,0,330,"c(2, 1, 0, 3)",8,1,fixed,9,60,ccw,4,8,17,22,1380,334,1,4,34,37,4,328,118,1,FALSE,9,#E93791,8,306,28
0,0,84,"c(1, 3, 0, 2)",3,1,fixed,9,230,cw,150,8,17,299,2676,89,1,5,44,49,5,328,-17,-1,FALSE,9,#B77113,3,126,-37
0,0,333,"c(3, 1, 2, 0)",9,1,fixed,9,232,cw,224,8,17,120,1418,344,1,11,58,63,11,328,130,1,FALSE,9,#F02D84,9,342,28
